Employee ID,First Name,Last Name,Gender,Date of Birth,Job Title,Department,Manager Name,Hire Date,Email,Phone Number,Address,City,State,Country,Postal Code,Salary,Employee Status,Date of Termination,Performance Rating
306983,Jacqueline,Mason,Female,1979-06-22,Pension scheme manager,Marketing,Jay Herman,2018-02-28,vjones@example.com,001-741-990-6695x450,40117 Andrade Corners,Johnsonville,Indiana,Pakistan,05320,54857,Active,,2
473888,Jason,Walker,Male,2003-12-04,"Scientist, research (maths)",Operations,Maria Miller,2017-06-15,pinedatami@example.com,001-365-764-0019,60782 Jones Manor Suite 342,Susanland,Delaware,El Salvador,62501,81563,Inactive,2021-03-02,4
151512,Joshua,Mullins,Male,1967-05-01,Estate manager/land agent,Engineering,Dawn Kline,2019-09-10,juliahogan@example.com,846.803.8951x59234,17464 Lopez Fort Apt. 649,Albertton,Wyoming,Gibraltar,85117,147679,Inactive,2020-07-04,1
724597,Nicole,Alvarez,Male,1973-12-02,Horticultural therapist,Operations,Ronald Dyer,2018-10-24,shermanalexander@example.com,+1-890-278-6957,830 Rodriguez Spring,Cynthiaview,South Dakota,Finland,64523,80165,Inactive,2020-11-01,2
280457,Jacqueline,Watson,Female,1975-08-12,Podiatrist,Sales,Timothy Davis,2021-12-13,eric53@example.org,+1-875-904-0937x01185,095 Annette Islands Suite 095,Dorseyberg,North Carolina,Bangladesh,70052,74983,Inactive,2023-08-11,2
417564,William,Sanders,Male,1999-12-15,Trading standards officer,Operations,Patricia Roberts,2021-12-10,davismichael@example.com,2628789088,12179 Morrison Wells,Port Margaret,Hawaii,Cote d'Ivoire,32143,50657,Active,,3
409127,Todd,Taylor,Male,2005-08-28,"Engineer, site",Sales,Melissa Hahn,2021-12-28,colemanhannah@example.net,441-534-2773,737 White Tunnel Apt. 420,Jacobmouth,Rhode Island,Dominican Republic,63566,74197,Active,,3
681032,William,Jones,Female,1968-06-16,"Lighting technician, broadcasting/film/video",Engineering,Tiffany Bates,2024-05-01,elizabethbradford@example.com,509.855.8779,273 Richards Motorway Apt. 381,Woodwardland,Florida,Myanmar,19976,51149,Active,,3
108704,Curtis,Beasley,Male,1974-12-25,"Engineer, maintenance (IT)",Engineering,Daniel Alvarez,2017-11-20,sonia02@example.com,(294)984-1232x2232,570 Clark Village,East Timothyhaven,Minnesota,Monaco,58121,108049,Active,,4
647988,Gavin,Perez,Male,1987-07-25,"Surveyor, building",HR,Donald Banks,2023-06-21,williamsonlisa@example.org,515.219.3178x449,4738 Cody Underpass,South Bruce,Kentucky,Morocco,35442,91863,Active,,3
883230,Michael,Parker,Female,1991-12-03,"Administrator, local government",Engineering,Manuel Hall,2020-10-01,debra88@example.org,548.711.8082,84779 Suzanne Passage,Doylebury,New Jersey,Bangladesh,49141,95858,Inactive,2022-02-11,1
927205,Melissa,Valentine,Male,1960-12-17,Product designer,Engineering,Patrick Butler,2023-02-01,newmanelaine@example.com,731.719.1611,93731 Jonathan Centers,South Trevor,California,Lao People's Democratic Republic,01604,141444,Active,,4
600033,Crystal,Clark,Female,1965-04-30,Solicitor,Sales,Derrick Williams,2014-12-10,traci58@example.org,4726162474,473 Michael Turnpike Suite 065,New Donna,Alaska,Grenada,94414,68684,Inactive,2016-12-22,4
135670,Andrew,Cole,Male,1961-01-08,Wellsite geologist,Finance,Thomas Hess,2015-01-30,leehester@example.com,7818996844,781 Baker Ferry Apt. 540,Rebeccastad,Vermont,Papua New Guinea,43208,95027,Inactive,2015-03-30,3
591372,Kristin,Williams,Female,2002-08-27,Research scientist (physical sciences),Finance,Carolyn Carlson,2018-10-28,middletonandrew@example.org,614-605-8067x091,4840 Alexander Hill Apt. 046,Melindaview,South Carolina,Kyrgyz Republic,50969,109261,Active,,3
767344,Tammy,Pacheco,Female,1970-04-16,Media planner,Marketing,Andrew Holder,2024-01-29,michelefoster@example.org,376-401-3807x95118,5250 Micheal Isle,West Johnmouth,Alaska,Kazakhstan,09759,141696,Inactive,2024-02-25,3
662651,Ryan,Hill,Female,2003-09-11,Naval architect,HR,Lori Whitaker,2016-06-02,vazquezpatricia@example.org,001-331-897-6702x546,4696 Diaz Row Apt. 441,East William,Wyoming,Bangladesh,12037,144730,Active,,4
663449,David,David,Female,1992-04-01,"Therapist, nutritional",Operations,Eric Lane,2020-03-20,robbinsjoseph@example.com,494.600.9465x84639,073 Sanders Route Suite 649,Schaefermouth,North Dakota,Aruba,42657,72536,Inactive,2023-03-14,2
116931,Anna,Wyatt,Female,1967-01-14,Pharmacologist,HR,Melanie Armstrong,2019-11-29,dgraham@example.com,(760)591-9193x52642,6970 Fisher Walks,Floresville,Alaska,Niue,49622,125537,Inactive,2023-06-12,2
508493,Brandon,Turner,Female,1988-12-30,Publishing rights manager,Marketing,Sabrina Gamble,2019-04-26,kellyshannon@example.com,6252015544,5256 Tracy Grove Suite 555,Myerschester,Indiana,Dominican Republic,44837,130419,Inactive,2019-05-06,2
743002,Rebecca,Cook,Female,1973-05-19,Administrator,Operations,Shannon Ruiz,2022-09-10,allisonmann@example.org,869.258.8708x9426,6980 Kimberly Mews,Josephburgh,Tennessee,United Kingdom,79152,147979,Inactive,2024-02-29,2
377863,Brandon,Horne,Female,1965-09-04,Podiatrist,Finance,Jeffrey Simpson,2022-08-22,donald71@example.com,791-491-6369x5072,16915 Austin Pines Apt. 798,East Brian,Texas,Aruba,03271,108666,Active,,2
226239,Karen,Brady,Male,1968-04-25,"Engineer, manufacturing",Marketing,Kevin Thompson,2022-01-17,katherineramirez@example.com,380-316-9599,464 John Coves,New Steven,Rhode Island,United Kingdom,12878,74493,Inactive,2024-07-21,3
365825,Cody,Miller,Male,1960-07-25,Energy engineer,HR,Anna Bullock,2015-09-16,carrie66@example.net,(694)823-9438x37542,7348 Brown Gardens,Port Tinaburgh,New Hampshire,Lebanon,18410,129624,Active,,4
603408,James,Jones,Male,1983-01-14,Armed forces training and education officer,Finance,Michael Moore,2022-03-28,joshuawilkinson@example.net,683-372-6877x9388,672 Castillo Parks,Calhounland,Arkansas,French Polynesia,02861,98079,Inactive,2023-11-03,2
908276,Christine,Bauer,Female,1971-02-14,Herbalist,Engineering,Julia Tucker,2015-12-16,taylorjustin@example.com,507-519-1294,26578 Kelly Locks Apt. 550,New Jasonborough,California,Panama,10915,43978,Active,,3
535987,Kevin,Foster,Male,1964-12-05,English as a foreign language teacher,Marketing,Brian Williams,2015-10-23,mhill@example.org,556.507.3021x737,010 Donna Highway Apt. 621,Port Erik,Washington,Philippines,34720,42038,Active,,4
81102,Jason,James,Female,2005-10-25,"Therapist, horticultural",Marketing,Sara Brown,2020-01-08,daughertyjoseph@example.com,+1-604-771-1800,53119 Carr Via,Brownberg,New Mexico,Iraq,79199,142296,Active,,3
835391,Sara,Sherman,Female,1999-12-30,Press sub,Marketing,Brandon Murphy,2023-03-29,nicholas57@example.com,6428246406,754 Joanne Estate,Watersville,Delaware,French Southern Territories,74131,113148,Active,,4
58213,Miguel,Hawkins,Male,1997-04-24,Restaurant manager,Operations,Kristi Rivera,2023-01-12,hawkinsrichard@example.net,+1-665-404-4414,67088 Holly Vista Apt. 151,South Elizabeth,Texas,Israel,23671,93832,Inactive,2023-12-23,5
45089,Kelly,Scott,Female,1997-01-13,Risk analyst,Engineering,Kenneth Sawyer,2014-10-15,qdaugherty@example.net,870-706-8143,39766 Felicia Island Suite 171,Benjaminfort,Nevada,American Samoa,11029,130152,Inactive,2016-09-02,3
744865,Julia,Gilmore,Male,1989-03-26,Public librarian,Sales,John Hunter,2020-12-12,stephen18@example.net,(677)306-6721x92283,09215 Shaun Fall Suite 978,East Roberto,New Jersey,United States Minor Outlying Islands,37252,142910,Active,,5
710798,Barbara,Jackson,Male,1982-03-11,"Therapist, horticultural",Sales,Lindsey Morton,2022-08-11,igarza@example.net,5128256208,088 Eduardo Overpass,Port Chadfurt,Tennessee,Chile,94569,46195,Inactive,2023-08-01,2
65293,Jeremy,Watson,Female,2000-10-26,Management consultant,Sales,Daniel Martinez,2022-02-23,bmullins@example.net,(929)565-8636x02536,92254 Williams Plaza,South Christinatown,South Carolina,Kazakhstan,73789,144956,Inactive,2024-07-10,2
522209,Rhonda,Montoya,Male,2001-12-21,Holiday representative,Engineering,Karen Hendrix,2014-10-08,iprice@example.com,943.293.0046x03560,9375 Justin Mountain Apt. 583,West Terryberg,New York,Palau,69938,115621,Active,,2
889991,Stanley,Baker,Male,1971-06-29,"Accountant, chartered management",Operations,Sherry Williams,2015-07-18,jacobsonamy@example.com,254.873.8808x4274,285 Sean Key,Jeffreytown,Mississippi,Puerto Rico,18855,110286,Inactive,2020-12-23,1
883123,Mitchell,Brown,Male,1981-02-11,"Designer, graphic",Finance,Taylor Davis,2022-02-20,xchambers@example.com,2517391841,1200 Green Canyon,Jessicastad,California,Greenland,56576,116084,Active,,2
841186,Kelsey,Kennedy,Male,1984-09-25,"Surveyor, planning and development",Sales,Patricia Silva,2022-04-26,williamhood@example.org,2927523906,60712 Gallegos Vista Apt. 373,Christinaberg,Tennessee,Germany,70651,146705,Active,,5
232603,Patricia,Price,Female,1971-08-08,Plant breeder/geneticist,Finance,Jared Patterson,2018-01-04,barrettrachel@example.com,001-394-656-8150x895,318 Williamson Prairie Suite 633,East Jamesview,Georgia,Sudan,28051,71545,Active,,5
550663,Crystal,Allen,Female,1958-12-21,Dance movement psychotherapist,Finance,Anthony Barber,2017-04-22,asmith@example.org,001-243-486-6684x70726,7896 Harris Parkway Apt. 537,New Brian,Oklahoma,Singapore,69426,59298,Active,,2
925816,Melissa,Elliott,Male,1965-01-17,Transport planner,Sales,Amber Phillips,2023-03-14,mccoysteven@example.org,362.810.9863x67828,06688 Nancy Estate Suite 904,West George,Utah,Ethiopia,49971,82274,Active,,4
572450,Kimberly,Byrd,Male,1969-05-12,Higher education lecturer,Engineering,Elizabeth Lynch,2022-06-16,hsmith@example.org,+1-708-634-8098,789 Sherry Union Suite 833,Robertmouth,Ohio,Honduras,91209,100013,Active,,4
62788,Ian,Robinson,Male,1987-06-08,"Pharmacist, hospital",Operations,Jessica Evans,2020-02-21,treid@example.org,+1-308-478-0378x2537,887 Justin Common Suite 578,East Crystalmouth,Illinois,Rwanda,10701,77185,Active,,1
881570,Timothy,Morgan,Male,1977-01-27,Quarry manager,Sales,Carrie Sheppard,2018-12-25,jamesrodriguez@example.net,(473)205-9766,78464 Kathryn Isle Suite 746,Taylorfort,North Carolina,Panama,41999,96024,Inactive,2021-09-02,2
946820,Matthew,Dickerson,Male,1976-08-05,"Lecturer, higher education",Sales,Kristina Morales,2017-08-30,ashleybrown@example.com,(326)779-4060,38273 Lambert Pine Apt. 392,Port Amanda,Wisconsin,New Caledonia,69279,91154,Active,,2
375549,Deborah,King,Female,1971-05-26,"Surveyor, quantity",Marketing,Patricia Bird,2015-09-21,michaelwatson@example.com,+1-980-584-3714x9262,60012 Gutierrez Heights Suite 096,West Cassidyton,Oregon,United States of America,11456,40832,Active,,5
111547,Russell,Kelly,Female,1979-09-18,"Librarian, academic",Finance,Selena Wright,2015-08-16,wellsapril@example.com,(927)542-0522x5898,3216 Brooks Trail,Hudsonville,Arizona,San Marino,59147,47748,Inactive,2017-08-17,1
853293,Troy,Lewis,Female,1958-10-04,Data processing manager,Finance,Arthur Johnson,2019-04-14,dylanellis@example.com,534-694-6526x505,4116 Eric Landing Suite 388,Cooperside,New York,Uzbekistan,41975,113895,Active,,1
272975,Jennifer,Nunez,Female,1969-10-30,Senior tax professional/tax inspector,Operations,Kristen Stark,2018-07-31,shaffercorey@example.com,001-430-632-9774x4433,786 Steele Street Suite 047,Andersonfurt,Washington,Falkland Islands (Malvinas),81812,103022,Active,,5
221343,Doris,Phillips,Male,1986-08-07,"Production designer, theatre/television/film",Operations,Rachael Hopkins,2015-12-17,johnsonashley@example.net,342-498-2993x1642,5859 Montes Causeway,West Zachary,California,Afghanistan,45378,124312,Inactive,2017-06-19,4
379228,Katie,Calderon,Female,1974-04-01,"Geneticist, molecular",Operations,Vanessa Mcclain,2020-08-26,curtisvictoria@example.org,734-640-7080x6313,7845 Julia Fords,East Alexandraland,South Dakota,Bolivia,09855,63919,Inactive,2023-05-13,3
159581,Cody,Keller,Male,1980-06-04,Furniture conservator/restorer,Finance,Kayla Villegas,2023-04-16,katrinareid@example.com,2708507095,3276 Sarah Station,East Ronald,New Hampshire,Cape Verde,00935,140793,Inactive,2024-05-27,5
55130,Jonathan,Henry,Female,1993-08-19,Wellsite geologist,Operations,Melanie Allen,2023-06-29,vsimpson@example.org,001-739-699-6369x184,98385 Dudley Port Apt. 826,Lake Cassandra,Connecticut,Italy,46625,53717,Inactive,2024-02-27,5
174007,Timothy,Campbell,Female,1965-06-03,Media planner,Operations,Martin Walker,2018-03-06,cherrysean@example.org,334-975-6196,0210 Kristi Extension Suite 864,Pamelahaven,Texas,United States Virgin Islands,99504,100825,Active,,1
368086,David,Martinez,Female,1974-02-28,Scientific laboratory technician,Operations,Brian Banks,2021-11-13,codygraves@example.com,476.993.2879,622 Bartlett Springs Suite 531,Lake Nicoleburgh,Texas,Eritrea,27555,110655,Inactive,2024-08-28,2
27564,Sean,Griffin,Male,1965-04-18,Insurance claims handler,Operations,Kevin Valdez,2019-04-01,wheeleranne@example.net,959-962-4384x092,7368 Smith Mills,West Emilyside,Georgia,Guernsey,12123,124713,Active,,1
983248,James,Delgado,Female,1989-07-07,"Conservator, furniture",Engineering,Thomas Riley,2019-05-09,maria56@example.com,296-667-6015,0102 Valdez Junctions,Grayport,New Jersey,Heard Island and McDonald Islands,55453,124200,Inactive,2023-03-31,3
925268,James,Taylor,Female,1991-05-03,Illustrator,Engineering,Kathy Morgan,2022-01-23,christina23@example.org,8943621470,3730 Harris Wells Suite 289,South Jennaland,South Dakota,Uganda,55270,59520,Active,,1
979950,Barbara,Banks,Male,1982-08-15,Banker,Marketing,Daniel Kirby,2022-01-15,mmartinez@example.org,367.905.9041,9631 Gutierrez Bypass Suite 087,Christinaland,Georgia,Canada,79810,107013,Active,,1
538040,Elizabeth,Henry,Female,1990-08-13,Production manager,Sales,Amber Escobar,2017-04-19,kimberly75@example.net,(986)386-2748x2300,7595 Darrell Fields Apt. 672,North Maryfurt,New Hampshire,Serbia,96429,108404,Active,,3
18626,Amanda,Escobar,Male,1978-09-07,"Optician, dispensing",Finance,Sharon Day,2016-09-19,shannonfisher@example.com,5949231596,19151 Jenna Light,North Joshuamouth,Rhode Island,Australia,40329,96650,Inactive,2021-10-22,3
274432,Brian,Reed,Male,1981-01-20,Chief Technology Officer,Sales,Kathleen Jensen,2017-05-05,fcastro@example.net,+1-819-326-8900x9860,1666 Curtis Trace Suite 294,North Robert,New Mexico,Australia,73523,43905,Inactive,2023-09-02,5
361380,Angela,Ramirez,Male,1976-01-16,Youth worker,Operations,Timothy Dawson,2020-03-05,athompson@example.org,903.715.1861,24947 Baker Courts Suite 958,East Wendy,California,Netherlands Antilles,75551,44967,Active,,1
142905,Michelle,Pacheco,Male,1973-02-19,Garment/textile technologist,Sales,Mary Lucero,2022-03-26,eterry@example.org,+1-759-742-6823,44821 Alexandra Avenue Apt. 155,Sullivanview,Wyoming,Bolivia,88607,88582,Active,,2
652806,Amy,Orozco,Female,1975-08-07,"Designer, graphic",HR,Thomas Smith,2018-05-13,dallen@example.com,(352)532-4342,796 Hahn Expressway Apt. 733,Andrewchester,Virginia,Eritrea,91043,82689,Inactive,2018-09-27,5
936643,Kevin,Stone,Female,1961-07-12,Publishing copy,Operations,Amber Stone,2017-11-17,jessica87@example.net,(993)570-6258,80558 Margaret Dale Suite 231,Chaneystad,Alaska,Bahrain,11557,88508,Active,,2
666800,Shelley,Burgess,Male,1979-02-27,Chief of Staff,Finance,Sharon Wallace,2020-06-07,irosales@example.net,001-263-771-3799x870,289 Lauren Squares,Lake Kirsten,Iowa,Palestinian Territory,80683,91163,Inactive,2023-07-12,4
886086,James,Brewer,Female,1977-01-20,Homeopath,Finance,Daniel Sims,2021-03-20,sheilahernandez@example.net,+1-934-364-4299x61380,69939 Morgan Camp Suite 838,New Donald,Missouri,Cameroon,76813,107672,Inactive,2022-07-08,1
727729,Jacob,Hunter,Female,1965-11-22,Barista,HR,Robert Lee,2014-11-27,nicholas56@example.org,209-869-4123x52888,110 Garcia Ranch,East Jane,Alaska,Ecuador,54764,107022,Active,,5
681735,Matthew,Grant,Female,1976-06-16,Glass blower/designer,HR,Leah Freeman,2016-08-12,glenntrevino@example.net,001-677-563-8319x180,309 Hudson Oval Suite 684,North Angela,Oklahoma,Senegal,04819,48612,Inactive,2020-07-19,3
174201,Carmen,Reeves,Male,1965-10-28,Community education officer,HR,Tamara Kelly,2022-03-11,paul30@example.org,+1-931-721-7817x04232,85920 Robinson Walks,Darrenstad,Florida,Tonga,59945,61949,Inactive,2024-07-17,1
931337,Ashley,Smith,Female,1974-01-08,Chief Strategy Officer,Engineering,Andrew Nolan,2015-11-16,lguzman@example.com,536-922-3801,09819 Smith Way,Paulfurt,Colorado,Tonga,92843,70961,Inactive,2023-10-17,1
519392,Douglas,Henry,Male,2001-10-02,Heritage manager,Finance,Brandon Marquez,2024-01-28,hamiltonmegan@example.org,001-753-333-5016x262,9461 Sanchez Wells,Elizabethmouth,Connecticut,Costa Rica,29512,126183,Active,,1
620423,Randy,Harris,Male,1978-08-29,Academic librarian,Marketing,Kyle Little,2018-02-14,ashley66@example.com,939.603.6385,91958 Jacqueline Burgs,Curtisberg,Utah,Honduras,64482,87261,Active,,1
748020,Kyle,Stone,Male,1976-12-05,"Nurse, adult",Finance,Adam Greer,2014-12-30,beckymack@example.com,(484)564-2018x190,16519 Richard Brook,Port Tommystad,Arizona,Korea,45530,55726,Active,,4
854332,Rebecca,Kennedy,Female,1960-02-12,Health visitor,Marketing,Clinton Myers,2017-05-29,emilysolomon@example.net,639-965-6887x2020,36534 Bennett Hill,West Kellyberg,Washington,Russian Federation,98308,101474,Active,,5
981054,Samuel,Phillips,Male,1963-01-29,Housing manager/officer,Finance,Beverly Kelly,2024-03-21,williamscourtney@example.org,(595)847-3564x27294,90982 Morris Rue,West Jennaport,New Hampshire,Armenia,20275,149581,Active,,4
6323,Scott,Rodriguez,Male,1987-10-24,"Administrator, Civil Service",HR,Glenn Jackson,2020-03-10,donnamiller@example.com,001-717-662-2809x5417,63790 Wise Grove,New Daniel,Illinois,Nicaragua,27261,67693,Inactive,2021-01-25,5
27577,Kathleen,Moyer,Male,1998-07-04,Pharmacologist,Operations,Donna Gomez,2016-07-19,lisaharrington@example.com,264-667-6478x5625,14399 Michael Bridge Apt. 861,East Abigailmouth,Wisconsin,Syrian Arab Republic,14534,72883,Active,,5
709030,Michele,Morris,Female,1968-04-14,"Administrator, arts",HR,Jacob Schaefer,2023-11-27,krogers@example.org,+1-219-780-5283,67308 Lisa Forks,Andrewchester,South Dakota,Lebanon,61307,143775,Inactive,2024-01-21,5
729864,Haley,Brown,Male,1959-11-16,Land/geomatics surveyor,Engineering,Megan Ibarra,2024-07-15,wjohnson@example.com,945-540-6914x3876,15567 Franklin Rapid Suite 929,Whitechester,Iowa,Chad,94348,102372,Active,,2
277318,Stacie,Burns,Male,1971-09-01,Warden/ranger,Engineering,Ashley Mcneil,2020-03-31,usullivan@example.net,541-434-3076,8160 Patrick Road Apt. 917,East Erinburgh,Kansas,Japan,98720,71498,Inactive,2022-01-28,3
484962,John,Williams,Male,1963-10-25,Secondary school teacher,Finance,James Jones,2020-07-21,zbaldwin@example.com,001-582-661-1147x6207,735 Martinez Views Suite 564,Orrborough,California,Pakistan,13308,142031,Inactive,2022-10-28,5
342691,Brittany,Sullivan,Male,1990-11-28,Advertising account executive,Engineering,Amy Holland,2019-04-06,anawilliams@example.com,+1-257-681-6560,902 Mitchell Locks,New Alison,Hawaii,Jersey,09099,101248,Active,,3
726119,Nicholas,Pennington,Female,1973-06-30,Politician's assistant,HR,Christian Elliott,2016-04-15,leerhonda@example.org,001-538-604-5030,164 Gutierrez Prairie,Lake Thomas,Oklahoma,Portugal,53863,112742,Active,,2
920429,Jesus,Chandler,Male,2006-03-28,"Designer, television/film set",Operations,Tony Dominguez,2024-03-11,grantmichael@example.org,+1-892-258-8302x13671,84178 Powell Drives,Collinstown,New Mexico,Cayman Islands,54717,130560,Inactive,2024-06-17,5
